pub_date,author,title,subtitle,era,source,keyword,context,sense_rule
2006年3月24日,坂口安吾,我が人生観,（四）孤独と好色,Meiji,「坂口安吾全集　09」筑摩書房,自殺,かであるらしい。 ★ 以上は、下山総裁に自殺の場合もありうることを想定して、そのエス,General
2004年1月9日,中里介山,大菩薩峠,みちりやの巻,Meiji,「大菩薩峠9」ちくま文庫、筑摩書房,自殺,恥かしい思いをするくらいなら、いさぎよく自殺した方がよい。死んでしまいたい」 十 そ,General
2006年3月24日,坂口安吾,我が人生観,（七）芥川賞殺人犯人,Meiji,「坂口安吾全集　09」筑摩書房,自殺,。ガンバレ。負けるな。 トマサンみたいに自殺するのが、結局、負けるということだ。負け,General
2006年3月24日,坂口安吾,我が人生観,（七）芥川賞殺人犯人,Meiji,「坂口安吾全集　09」筑摩書房,自殺,争を忘れていたワケではない。 とは云え、自殺する人間は、どんなに甘くても、世をいつわ,General
2006年3月24日,坂口安吾,我が人生観,（七）芥川賞殺人犯人,Meiji,「坂口安吾全集　09」筑摩書房,自殺,決して人後に落ちるものではない。しかし、自殺はなくもがな。シメククリが自殺であろうと,General
2006年3月24日,坂口安吾,我が人生観,（七）芥川賞殺人犯人,Meiji,「坂口安吾全集　09」筑摩書房,自殺,。しかし、自殺はなくもがな。シメククリが自殺であろうと、平和な往生であろうと、悲しか,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その四　ああ無情,Meiji,「坂口安吾全集　10」筑摩書房,自殺,敏司の愛情が他へ移ったのを恨んで服毒し、自殺未遂に終ったが、調べてみると、看護婦の中,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その四　ああ無情,Meiji,「坂口安吾全集　10」筑摩書房,自殺,を負わしめ彼の地の警官に捕縛せられたるに自殺して果てたり。一同途方にくれたるに、軽跳,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その四　ああ無情,Meiji,「坂口安吾全集　10」筑摩書房,自殺,の妹カツも情を通ぜる仲なれば梅之介を恨み自殺して果てんとして遂げざりしという。梅之介,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その四　ああ無情,Meiji,「坂口安吾全集　10」筑摩書房,自殺,の芸人時代に情婦の一人であり無情を恨んで自殺未遂の経歴があるわけだ。それにも増して意,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,浅虫権六は病死となっているけれども、実は自殺したのであった。その自殺もタダの自殺では,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,るけれども、実は自殺したのであった。その自殺もタダの自殺ではなかった。彼は自分が癩病,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,実は自殺したのであった。その自殺もタダの自殺ではなかった。彼は自分が癩病であることを,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,なかったのである。ついに彼は、発狂して、自殺した。しかも、その自殺の悲惨なること。彼,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,に彼は、発狂して、自殺した。しかも、その自殺の悲惨なること。彼は自ら刃物をふるって、,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,たのである。そして、腹を一文字にさいて、自殺した。 咲子は一也の話をにわかに信用する,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,した思いであった。亡父権六の癩病、発狂、自殺、という事実を知っているのは花田だけなの,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,思い当るのだ。野草も、亡父の癩病、発狂、自殺、を知る人物なのである、と。医師一人で始,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,い。オレだって、父が癩病を苦にして狂って自殺したときには寝耳に水、その呪われた運命に,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,いうことだ」 「それにしても、癩病だの、自殺だのということが、よく秘密に保てたもので,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,し立ててはいけないと思い、一同に、癩病、自殺を打ちあけて、業病の家に奉公もつらいであ,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,である。野草は案外口が堅くて、癩病のこと自殺のことを先妻にもらしていなかったが、ただ,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,。 浅虫の先代は癩病を苦にやんで発狂して自殺した。それを普通の病死と称して世間をごま,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,、ゆすっていたのは当然ですとも。旦那様は自殺ではありませんね。誰かが殺したのです」 ,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,密があったのだ。言うまでもなく浅虫権六は自殺ではなかろう。殺されているのさ。下手人は,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自殺,により、甚吉の顔の皮をはぎ、癩病、発狂、自殺と見せて葬り、主人は生きてこの土蔵の中に,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その五　万引家族,Meiji,「坂口安吾全集　10」筑摩書房,自害,て身ごもったのでございます。一夜キク子が自害して果てようとするのを、かねて私が怪しん,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十　冷笑鬼,Meiji,「坂口安吾全集　10」筑摩書房,自殺,れに最も血の近い五名の骨肉が盗み、殺し、自殺する動機をつくり機会を与えて、それを見物,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十　冷笑鬼,Meiji,「坂口安吾全集　10」筑摩書房,自殺,カとヒモでむすび、自らノドを突いた覚悟の自殺のようであった。 さて、この部屋につゞい,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十　冷笑鬼,Meiji,「坂口安吾全集　10」筑摩書房,自殺,していた。ミネの夫殺しであり、そのための自殺であった。アンドンをつける落着きをもつ唯,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十　冷笑鬼,Meiji,「坂口安吾全集　10」筑摩書房,自殺,のはフシギではない。 「ミネが夫を殺して自殺したものと断定しますが、結城さんの御意見,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十　冷笑鬼,Meiji,「坂口安吾全集　10」筑摩書房,自殺,武田信玄が自然死であるか、他殺であるか、自殺であるか、その犯人でもさがした方がマシな,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十　冷笑鬼,Meiji,「坂口安吾全集　10」筑摩書房,自害,、いつかバラバラになり、ミネが後に残って自害したことは、それが発見されるまで四名の男,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十　冷笑鬼,Meiji,「坂口安吾全集　10」筑摩書房,自害,し殺してしまったのでしょう。なお、ミネが自害したのは、二人の実子のいずれかが犯人であ,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,や、傍点の位置の指定 近ごろは誰かが鉄道自殺をしたときくと、エ？　生活反応はあったか,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,でも忽ちこう疑いを起すから、ウカツに鉄道自殺と見せかけても見破られる危険が多い。けれ,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,家はない。殺した人間を遠方へ運んで行って自殺に見せかけるような手間をかけても、評判が,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,珍しい偽装殺人事件が起った。しかも、鉄道自殺と見せかけたものだ。 現代の皆さんは、ナ,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,発見した手口が先例となって後に続く無能の自殺者がキリもないとなれば、彼を教祖、開祖と,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,立てて不都合はなかろう。 ところが、鉄道自殺の開祖はハッキリしませんナ。明治の新聞を,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,や三原山へ身を投げに行く人はあるが、鉄道自殺の方はその土地に有り合せだから、これで間,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,ける性質のものではないらしい。 現代人は自殺好きだが、昔の人は自殺ギライである。もっ,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,らしい。 現代人は自殺好きだが、昔の人は自殺ギライである。もっとも、自殺する人間は昔,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,が、昔の人は自殺ギライである。もっとも、自殺する人間は昔も今も変りなく存在したのだが,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,る人間は昔も今も変りなく存在したのだが、自殺しない人間の趣味として、現代は自殺好きだ,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,だが、自殺しない人間の趣味として、現代は自殺好きだが、昔の人は自殺ギライというわけで,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,趣味として、現代は自殺好きだが、昔の人は自殺ギライというわけで、ケゴンの滝や三原山だ,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,飛びこむところを見た人もいるから、いかに自殺ギライの昔の人でも、これを自殺でないとは,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,ら、いかに自殺ギライの昔の人でも、これを自殺でないとは云えない。ところが鉄路の場合だ,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,れやがった、ということになる。 誰も鉄道自殺というような概念を持たない時代に、鉄道自,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,殺というような概念を持たない時代に、鉄道自殺を偽装した殺人事件が起った。ちょッと妙な,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,をしてしまうと話にならない。しかし、鉄道自殺を偽装した殺人事件としては、これが日本最,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,。汽車にはねとばされる不覚者でもないし、自殺するようなウブな奴ではない。第一、この村,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,悪漢がどんなに酔っても汽車にひかれたり、自殺することは有りッこない。第一、酔ってのこ,General
2006年5月11日,坂口安吾,明治開化　安吾捕物,その十二　愚妖,Meiji,「坂口安吾全集　10」筑摩書房,自殺,なく、そこは人の通るところでもないから、自殺や過失でなくて他殺であるということ。また,General
2006年5月23日,坂口安吾,明治開化　安吾捕物,その十五　赤罠,Meiji,「坂口安吾全集　10」筑摩書房,自殺,の御遺言はありましたか」 「いえ。覚悟の自殺ではないようで、別に遺言はございません」,General
2006年5月23日,坂口安吾,明治開化　安吾捕物,その十五　赤罠,Meiji,「坂口安吾全集　10」筑摩書房,自殺,い。よしんばコマ五郎はこれを山キの覚悟の自殺ととッさに判断したにしても、火消し商売の,General
2006年5月23日,坂口安吾,明治開化　安吾捕物,その十五　赤罠,Meiji,「坂口安吾全集　10」筑摩書房,自殺,分で火をかけた仕事ですもの、旦那は覚悟の自殺だから諦めろ諦めろと云って、ヨボヨボの老,General
2004年1月9日,中里介山,大菩薩峠,年魚市の巻,Meiji,「大菩薩峠11」ちくま文庫、筑摩書房,自殺,悔い恥ずるの心から、箸をほとに突き立てて自殺したという姫の名。 蘇我氏の大逆の裏に拭,General
2006年5月23日,坂口安吾,明治開化　安吾捕物,その二十　トンビ男,Meiji,「坂口安吾全集　10」筑摩書房,自殺,に罵られても一言も返す言葉がない。いッそ自殺して自分のカラダをバラバラ包みにしてしま,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,れたもののようでした。 要するにセラダは自殺しなければならないような崖に追いつめられ,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,られており、うしろ暗いことがあってついに自殺するに至るのが別にフシギではないように見,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,思ってもみない男でした。 法本はセラダに自殺させることを計画していたのです。もっとも,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,ことを計画していたのです。もっとも本当の自殺ではありません。一しょにギャングをやって,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,ギャングをやって、しかる後、殺しておいて自殺と見せかけることです。 セラダは心中失敗,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,知らぬセラダがひどく浮かない顔をしてもう自殺以外に手がないようなふさぎ方をしていると,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,すから、早いうちにやらないと、奴は本当に自殺してしまう怖れもあったわけです。 そのこ,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,ダにギャングを働かせそのセラダを殺害して自殺に見せかける計画をたくらんでいることなど,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,のかも知れません。彼はこうしてギャングか自殺かいずれかを選ばねばならない窮地へ進んで,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,。 時が長びくとセラダが勝手にギャングか自殺の一ツを選んでとびこむのが明白ですから、,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,かったのです。セラダがいずれはギャングか自殺のいずれかを選ぶ必要にせまられていること,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,。もっとも、その後に於て法本が彼を殺して自殺と見せかける計画を知れば彼はキモをつぶし,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,大金を背にどッかとアグラをかいてみると、自殺だの心中なぞは当分延期の気分で、いまやシ,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,見されて、セラダの経歴が分ってのちに一応自殺として事件は打ち切りとなったのです。 セ,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,Ｐの取調べをうけました。 それはセラダの自殺についてではなく、セラダの過去のある重大,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,てごまかしてきたのでした。したがって彼の自殺説に甚しく反対だったのですが、彼の過去の,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,重大らしいのを確認して、それではやっぱり自殺かなと思い直してしまったのです。 この事,General
2006年9月22日,坂口安吾,裏切り,,Meiji,「坂口安吾全集　15」筑摩書房,自殺,、彼は小夜子サンとはアベコベに、セラダの自殺説が確定した時に、たぶんそうだろうと思っ,General
2003年12月14日,幸徳秋水,死刑の前,,Meiji,「日本の名著　44　幸徳秋水」中公バックス、中央公論社,自殺,る。私欲のために謀殺される。窮迫のために自殺する。今の人間の命の火は、油がつきて滅す,General
2003年12月14日,幸徳秋水,死刑の前,,Meiji,「日本の名著　44　幸徳秋水」中公バックス、中央公論社,自殺,轢死も、縊死も、負傷の死も、窒息の死も、自殺も、他殺も、なんの哀弔し、嫌忌すべき理由,General
2004年12月13日,寺田寅彦,マーカス・ショーとレビュー式教育,,Meiji,「寺田寅彦全集　第七巻」岩波書店,自殺,亡人から、自分の願いを容れてくれなければ自殺するという脅迫を受けて困っているというよ,General
2004年11月4日,甲賀三郎,血液型殺人事件,,Meiji,「幻の探偵雑誌1　「ぷろふいる」傑作選」光文社文庫、光文社,自殺,笠神《かさがみ》博士夫妻が、思いがけない自殺を遂《と》げられた時には、私は驚きを通り,General
2004年11月4日,甲賀三郎,血液型殺人事件,,Meiji,「幻の探偵雑誌1　「ぷろふいる」傑作選」光文社文庫、光文社,自殺,死とは考えられなかったし、といって博士が自殺するという事は、それ以上に考えられない事,General
2004年11月4日,甲賀三郎,血液型殺人事件,,Meiji,「幻の探偵雑誌1　「ぷろふいる」傑作選」光文社文庫、光文社,自殺,受けた。 「君は誰ですか」 「毛沼博士は自殺したんですか」 「博士には何か女の関係は,General
2004年11月4日,甲賀三郎,血液型殺人事件,,Meiji,「幻の探偵雑誌1　「ぷろふいる」傑作選」光文社文庫、光文社,自殺,の状態で進めば、私は全く気違いになるか、自殺するより他はなかったかも知れぬ。だが、私,General
2004年11月4日,甲賀三郎,血液型殺人事件,,Meiji,「幻の探偵雑誌1　「ぷろふいる」傑作選」光文社文庫、光文社,自殺,み続けた。そうして、突如として笠神夫妻の自殺という、譬《たと》えようのない恐ろしい事,General
2004年11月4日,甲賀三郎,血液型殺人事件,,Meiji,「幻の探偵雑誌1　「ぷろふいる」傑作選」光文社文庫、光文社,自殺,通あった。公開のものには、故あって夫妻で自殺するということと、遺産はすべて私に譲り、,General
2004年11月4日,甲賀三郎,血液型殺人事件,,Meiji,「幻の探偵雑誌1　「ぷろふいる」傑作選」光文社文庫、光文社,自殺,んだ時に、直ぐさま博士夫妻の後を追うて、自殺しようと思ったのだった。然し、辛うじてそ,General
2004年11月4日,甲賀三郎,血液型殺人事件,,Meiji,「幻の探偵雑誌1　「ぷろふいる」傑作選」光文社文庫、光文社,自殺,し、私は博士の教えを堅く守って、決して、自殺などはしないだろう。 鵜澤憲一様笠神静郎,General
2004年1月15日,中里介山,大菩薩峠,恐山の巻,Meiji,「大菩薩峠17」ちくま文庫、筑摩書房,自殺,つけようがない」 仏頂寺弥助と丸山勇仙の自殺した亡骸《なきがら》を前にして、泣くにも,General
2004年1月15日,中里介山,大菩薩峠,恐山の巻,Meiji,「大菩薩峠17」ちくま文庫、筑摩書房,自殺,斬られているのだ」 「では、小鳥峠の上で自殺したのは、ありゃ誰だ」 「誰だっていいじ,General
2004年10月31日,北村透谷,徳川氏時代の平民的理想,,Meiji,「現代日本文學大系　6　北村透谷・山路愛山集」筑摩書房,自殺,しとするものあらむ、人誰れか天賦の霊性を自殺せしむべき運命を幸福なりとするものあらん,General
2004年10月31日,北村透谷,徳川氏時代の平民的理想,,Meiji,「現代日本文學大系　6　北村透谷・山路愛山集」筑摩書房,自殺,て、彼等をして己れの霊活なる高尚の趣味を自殺せしめ、希望なく生命なき理想境に陥歿し入,General
2004年10月31日,北村透谷,復讐・戦争・自殺,,Meiji,「現代日本文學大系　6　北村透谷・山路愛山集」筑摩書房,自殺,国民間の戦争を断たんとするにあるべし。 自殺 苦惨の海に漂ふて、よるべなぎさの浮き身,General
2004年10月31日,北村透谷,復讐・戦争・自殺,,Meiji,「現代日本文學大系　6　北村透谷・山路愛山集」筑摩書房,自殺,るべなぎさの浮き身となる時は、人は自然に自殺を企つるものなり。人は己れを殺すことを以,General
2004年10月31日,北村透谷,復讐・戦争・自殺,,Meiji,「現代日本文學大系　6　北村透谷・山路愛山集」筑摩書房,自殺,ると同じ様に考ふるなり。 然れども名誉は自殺を促すことあり。名誉の唯一の保護者の位地,General
2004年10月31日,北村透谷,復讐・戦争・自殺,,Meiji,「現代日本文學大系　6　北村透谷・山路愛山集」筑摩書房,自殺,促すことあり。名誉の唯一の保護者の位地に自殺を置くことあり。人の生命は名誉よりも軽く,General
2004年10月31日,北村透谷,復讐・戦争・自殺,,Meiji,「現代日本文學大系　6　北村透谷・山路愛山集」筑摩書房,自殺,くなることあるは奇怪ならずや。 外に又た自殺は自ら為したる害に対して、自ら加ふる害の,General
2004年10月31日,北村透谷,復讐・戦争・自殺,,Meiji,「現代日本文學大系　6　北村透谷・山路愛山集」筑摩書房,自殺,自ら加ふる害の如きことあり。この塲合には自殺は自伐の復讐なり。この復讐によりて万事を,General
2004年10月31日,北村透谷,復讐・戦争・自殺,,Meiji,「現代日本文學大系　6　北村透谷・山路愛山集」筑摩書房,自殺,、人間の事いかに悲しむべきにあらずや。 自殺と復讐 「ハムレツト」を読みたるものはお,General
2004年10月31日,北村透谷,復讐・戦争・自殺,,Meiji,「現代日本文學大系　6　北村透谷・山路愛山集」筑摩書房,自殺,「ハムレツト」を読みたるものはおもしろき自殺と復讐の関係を知るべし。英国の思想にては,General
2004年10月31日,北村透谷,復讐・戦争・自殺,,Meiji,「現代日本文學大系　6　北村透谷・山路愛山集」筑摩書房,自殺,復讐の関係を知るべし。英国の思想にては、自殺は東洋の思想にて考へらるゝよりも苦しきも,General
2004年10月31日,北村透谷,復讐・戦争・自殺,,Meiji,「現代日本文學大系　6　北村透谷・山路愛山集」筑摩書房,自殺,復讐の復讐として自ら殺さるゝを喜ぶなり。自殺は自ら殺すものにして人に害を与ふるものな,General
2005年1月27日,北村透谷,山庵雑記,,Meiji,「現代日本文學大系　6　北村透谷・山路愛山集」筑摩書房,自殺,るの要緘《えうしん》にして、罪人の必らず自殺すべしとせざるは之をもてなり。罪の重荷は,General
2004年5月8日,中里介山,大菩薩峠,山科の巻,Meiji,「大菩薩峠19」ちくま文庫、筑摩書房,自殺,攻め落し、柴田勝家が天主へ火をかけて一族自殺し終った、それを秀吉が高台から見下ろして,General
2004年5月8日,中里介山,大菩薩峠,山科の巻,Meiji,「大菩薩峠19」ちくま文庫、筑摩書房,自害,も知れぬ。 二十一 「九重の太夫さんが、自害をなされたお話、それとあの――芹沢《せり,General
2013年1月30日,倉田百三,生活と一枚の宗教,,Meiji,「世界教養全集　10」平凡社,自殺,苦しいものであります。そのために藤村操も自殺した。芥川竜之介も自殺した。ほんとうにど,General
2013年1月30日,倉田百三,生活と一枚の宗教,,Meiji,「世界教養全集　10」平凡社,自殺,そのために藤村操も自殺した。芥川竜之介も自殺した。ほんとうにどうしてよいかわからなく,General
2004年9月26日,キップリング　Rudyard Kipling,世界怪談名作集,幻の人力車,Meiji,「世界怪談名作集　下」河出文庫、河出書房新社,自殺,体の名誉をよごした謝罪のために、よろしく自殺すべきであるというのですよ。彼女は若いく,General
2004年9月26日,ドイル　Arthur Conan Doyle,世界怪談名作集,北極星号の船長　医学生ジョン・マリスターレーの奇異なる日記よりの抜萃,Meiji,「世界怪談名作集　下」河出文庫、河出書房新社,自殺,、きっと何かの方法があるに相違ない。彼は自殺を考えているのであろうか。私はある時、彼,General
2004年9月26日,ストックトン　Francis Richard Stockton,世界怪談名作集,幽霊の移転,Meiji,「世界怪談名作集　下」河出文庫、河出書房新社,自殺,僕は呶鳴《どな》った。「すると、君は僕に自殺でもしろというのか。さもなければ、君のた,General
2004年8月19日,直木三十五訳,金の十字架の呪い,チェスタートン,Meiji,「世界探偵小説全集　第九卷　ブラウン奇譚」平凡社,自殺,く声で言った。 「牧師の、ウォルター氏が自殺されました。激動があの人を攪乱させたのだ,General
2004年8月19日,直木三十五訳,金の十字架の呪い,チェスタートン,Meiji,「世界探偵小説全集　第九卷　ブラウン奇譚」平凡社,自殺,れをよく見たのですぞ、そしてそれは海中に自殺的に投げられていなかったじゃ。が十字軍の,General
2004年9月21日,三上於莵吉訳,株式仲買店々員,コナンドイル　Arthur Conan Doyle,Meiji,「世界探偵小説全集　第三卷　シヤーロツク・ホームズの記憶」平凡社,自殺,った。 「分からないのは、この最後の急な自殺騒ぎです」 「じゃ、他のことはみんなお分,General
2004年9月21日,三上於莵吉訳,株式仲買店々員,コナンドイル　Arthur Conan Doyle,Meiji,「世界探偵小説全集　第三卷　シヤーロツク・ホームズの記憶」平凡社,自殺,弟の首に縄がかかったと云うことを知って、自殺する気になるほどな肉親の愛情を起こすもの,General
2004年10月31日,島崎藤村,北村透谷の短き一生,,Meiji,「現代日本文學大系　6　北村透谷・山路愛山集」筑摩書房,自殺,るほどの意気で立っていた。北村君が最初の自殺を企てる前、病いにある床の上に震えながら,General
2004年10月31日,島崎藤村,北村透谷の短き一生,,Meiji,「現代日本文學大系　6　北村透谷・山路愛山集」筑摩書房,自殺,。暫《しばら》く病んでいた後で、北村君が自殺を企てた当時の心境は、私は『春』の中でい,General
2004年9月20日,清水紫琴,したゆく水,,Meiji,「紫琴全集　全一巻」草土文化,自殺,ぐつと突込んだ、剃刀はお園がもの。これが自殺でなからふかと。まだここのみは、明けやら,General
2004年9月20日,清水紫琴,したゆく水,,Meiji,「紫琴全集　全一巻」草土文化,自殺,のがある。検死の邪魔にならふか知らぬが、自殺他殺も知らいでは、深井様へのいひわけが、,General
2004年9月20日,清水紫琴,したゆく水,,Meiji,「紫琴全集　全一巻」草土文化,自害,お暇致しまする。私さへに居りませずば、御自害沙汰には及ばぬ事。必ず必ず御短気な事、あ,General
2004年9月20日,清水紫琴,したゆく水,,Meiji,「紫琴全集　全一巻」草土文化,自害,へば、奥様も、私がお邸出たからは、よも御自害はなさるまい。それに私が死んだらば、今宵,General
2004年9月21日,三上於莵吉訳,入院患者,コナンドイル,Meiji,「世界探偵小説全集　第三卷　シヤーロツク・ホームズの記憶」平凡社,自殺,したと云うんです？」 「ブレシントンが、自殺をしちまったんですよ」 ホームズは驚きの,General
2004年9月21日,三上於莵吉訳,入院患者,コナンドイル,Meiji,「世界探偵小説全集　第三卷　シヤーロツク・ホームズの記憶」平凡社,自殺,もうふるえているばかりです」 「あなたが自殺を見つけたのはいつ頃ですか？」 「彼は毎,General
2004年9月21日,三上於莵吉訳,入院患者,コナンドイル,Meiji,「世界探偵小説全集　第三卷　シヤーロツク・ホームズの記憶」平凡社,自殺,形がそのまま深く残っています。――普通、自殺と云うものは、朝の五時頃に行われるのが一,General
2004年9月21日,三上於莵吉訳,入院患者,コナンドイル,Meiji,「世界探偵小説全集　第三卷　シヤーロツク・ホームズの記憶」平凡社,自殺,うことはあなたも御存じの通りですが、彼の自殺もやはりその頃に行われたのじゃないかと思,General
2004年9月21日,三上於莵吉訳,入院患者,コナンドイル,Meiji,「世界探偵小説全集　第三卷　シヤーロツク・ホームズの記憶」平凡社,自殺,ってある。――レーナー君、これは何だね、自殺じゃないね。これは実に巧妙に仕組んである,General
2005年6月26日,岡本綺堂,鴛鴦鏡,,Meiji,「異妖の怪談集　岡本綺堂伝奇小説集　其ノ二」原書房,自殺,などで温められていた。 この場合、他殺か自殺かを決するのが第一の問題であることは言う,General
